,q1a,q2a,q1b,q2b,q3a,q4a,q3b,q4b,q5a,q6a,q5b,q6b,q7a,q8a,q7b,q8b,q9a,q10a,q9b,q10b,q11a,q12a,q11b,q12b,q13a,q14a,q13b,q14b,q15a,q16a,q15b,q16b,q17a,q18a,q17b,q18b,q19a,q20a,q19b,q20b,q21a,q22a,q21b,q22b,q23a,q24a,q23b,q24b,q38,q25,q26,q27,q28,q29,q39,q40,q37,q30,q31,q32,q33,q34,q35,q36,newsint,ideo3,ideo5,votereg,votereg2,presvote16x,pid3,pid7,gender,age,age4,race,race4,educ,educ4,marstat,child18,inputstate,region,urbancity,employ,faminc,income3,milstat_1,milstat_2,milstat_3,milstat_4,milstat_5,union_hhold_1,union_hhold_2,union_hhold_3,pew_religimp,pew_churatd,pew_bor.gain,pew_prayer,religpew,caseid,rand_ab,starttime,endtime,lastmodified,weight,fire_gays_per,fire_gays_court,fire_trans_per,fire_trans_court,daca_per,daca_court,handguns_per,handguns_court,scholarships_per,scholarships_court,abortion_per,abortion_court,trump_congress_per,trump_congress_court,trump_state_per,trump_state_court,cfpb_per,cfpb_court,electoralcollege_per,electoralcollege_court,contraceptives_per,contraceptives_court,aca_per,aca_court,justice_selection,justice_selection_correct,justice_term,justice_term_correct,last_say,last_say_correct,current_chief,current_chief_correct,most_recent,most_recent_correct,gop_appt,gop_appt_correct,total_correct,typical_votes,partisan_effect,diffuse2,diffuse3,approval,diffuse1,diffuse4,diffuse5,ideology_perso.l,ideology_court,polinterest,ideology3,ideology5,pid3_recoded,ideal,ideal_sotomayor,ideal_ginsburg,ideal_kagan,ideal_breyer,ideal_roberts,ideal_kava.ugh,ideal_alito,ideal_gorsuch,ideal_thomas,ideal_courtmajority,fire_gays_scotus,fire_trans_scotus,daca_scotus,handguns_scotus,scholarships_scotus,abortion_scotus,trump_congress_scotus,trump_state_scotus,cfpb_scotus,electoralcollege_scotus,contraceptives_scotus,aca_scotus,idealg,perception,idealg_sotomayor,idealg_ginsburg,idealg_kagan,idealg_breyer,idealg_roberts,idealg_kava.ugh,idealg_alito,idealg_gorsuch,idealg_thomas,idealg_courtmajority
1816,1,1,.,.,1,1,.,.,1,1,.,.,1,1,.,.,2,2,.,.,1,1,.,.,1,1,.,.,2,2,.,.,2,2,.,.,2,2,.,.,2,2,.,.,1,1,.,.,5,2,2,3,2,4,6,2,3,3,3,2,3,2,67,82,2,1,2,1,1,2,3,5,2,70,4,1,1,1,1,4,2,34,1,2,5,3,1,.,1,.,1,.,1,.,.,1,5,2,5,2,1138925879,1,2020-05-11T17:42:48.592,2020-05-11T18:02:55.657,2020-05-11T18:02:54.958,2.022681952,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,2,2,2,2,2,2,2,1,1,2,1,2,1,3,0,2,0,4,0,6,0,2,5,2,3,2,3,3,3,2,67,82,2,1,2,3,0.429462054,-1.576926214,-1.261631086,-1.019755939,-1.031234998,0.247301876,0.409131052,1.777369613,0.361981523,2.45355448,0.073047054,1,1,1,.,2,1,2,1,2,1,1,.,0.385824514,0.386823971,-1.608605404,-1.272384503,-1.048659663,-1.055216153,0.287231732,0.427593818,1.84587806,0.399304245,2.548210353,0.106004509
1817,.,.,1,1,.,.,1,1,.,.,1,1,.,.,2,2,.,.,1,1,.,.,2,2,.,.,2,2,.,.,1,1,.,.,1,1,.,.,1,1,.,.,2,2,.,.,2,2,2,2,2,2,4,1,6,1,2,4,4,2,2,3,43,70,1,4,6,1,1,1,1,1,2,75,4,1,1,2,1,3,2,53,4,4,5,2,1,.,.,.,1,.,.,.,1,4,5,2,6,10,1138843559,2,2020-05-11T17:04:30.768,2020-05-11T18:03:30.789,2020-05-11T18:03:21.607,0.659743369,1,1,1,1,1,1,2,2,1,1,2,2,2,2,1,1,1,1,1,1,2,2,2,2,2,1,2,1,2,1,4,1,1,1,6,0,5,2,1,4,2,2,4,2,3,43,70,1,4,6,1,-0.779637243,-1.576926214,-1.261631086,-1.019755939,-1.031234998,0.247301876,0.409131052,1.777369613,0.361981523,2.45355448,0.073047054,1,1,1,.,2,1,2,1,2,1,1,.,-0.803166677,-0.785385459,-1.608605404,-1.272384503,-1.048659663,-1.055216153,0.287231732,0.427593818,1.84587806,0.399304245,2.548210353,0.106004509
1818,1,1,.,.,1,1,.,.,1,1,.,.,1,1,.,.,2,1,.,.,1,1,.,.,1,1,.,.,1,1,.,.,1,1,.,.,1,1,.,.,2,2,.,.,1,1,.,.,1,2,2,2,1,2,6,4,4,5,4,4,5,4,78,76,1,4,6,2,2,4,2,6,1,23,1,3,3,1,1,5,2,13,3,1,1,1,1,2,2,2,2,1,2,2,1,1,2,1,3,2,1138914111,1,2020-05-11T16:50:51.176,2020-05-11T18:03:46.070,2020-05-11T18:03:39.681,1.231188655,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,1,2,1,2,1,1,0,2,0,6,0,3,1,4,4,4,4,5,5,4,78,76,1,4,6,2,-0.19234189,-1.576926214,-1.261631086,-1.019755939,-1.031234998,0.247301876,0.409131052,1.777369613,0.361981523,2.45355448,0.073047054,1,1,1,.,2,1,2,1,2,1,1,.,-0.289820013,-0.38859251,-1.608605404,-1.272384503,-1.048659663,-1.055216153,0.287231732,0.427593818,1.84587806,0.399304245,2.548210353,0.106004509
1819,.,.,1,1,.,.,1,1,.,.,1,2,.,.,2,2,.,.,2,2,.,.,2,2,.,.,2,1,.,.,1,1,.,.,1,2,.,.,1,2,.,.,2,2,.,.,2,2,5,2,2,2,4,1,5,2,4,4,4,2,3,4,30,75,2,1,2,1,1,1,1,2,1,33,2,1,1,3,2,5,2,17,2,1,1,7,2,2,2,2,2,1,1,2,2,3,6,2,6,2,1138926811,2,2020-05-11T17:52:39.923,2020-05-11T18:04:25.857,2020-05-11T18:04:22.524,1.413105607,1,1,1,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,1,2,2,2,2,2,2,1,2,1,2,1,4,1,1,1,5,1,6,5,2,4,2,4,4,3,4,30,75,2,1,2,1,-0.62142237,-1.576926214,-1.261631086,-1.019755939,-1.031234998,0.247301876,0.409131052,1.777369613,0.361981523,2.45355448,0.073047054,1,1,1,.,2,1,2,1,2,1,1,.,-0.622902895,0.39061953,-1.608605404,-1.272384503,-1.048659663,-1.055216153,0.287231732,0.427593818,1.84587806,0.399304245,2.548210353,0.106004509
1820,.,.,1,1,.,.,1,1,.,.,1,1,.,.,1,1,.,.,2,2,.,.,2,2,.,.,1,1,.,.,2,2,.,.,1,1,.,.,2,2,.,.,1,1,.,.,2,2,5,3,3,2,4,1,9,1,3,3,2,3,3,4,52,53,7,4,6,2,2,4,5,4,2,47,3,3,3,6,4,1,1,48,3,1,3,6,2,.,.,.,.,1,.,.,1,1,2,1,2,2,1138926425,2,2020-05-11T17:48:32.160,2020-05-11T18:04:33.702,2020-05-11T18:04:27.568,0.310700566,1,1,1,1,1,1,1,1,2,2,2,2,1,1,2,2,1,1,2,2,1,1,2,2,3,0,3,0,2,1,4,1,1,1,9,0,3,5,1,2,3,3,3,3,4,52,53,7,4,6,3,0.271258717,-1.576926214,-1.261631086,-1.019755939,-1.031234998,0.247301876,0.409131052,1.777369613,0.361981523,2.45355448,0.073047054,1,1,1,.,2,1,2,1,2,1,1,.,0.251017031,0.246481169,-1.608605404,-1.272384503,-1.048659663,-1.055216153,0.287231732,0.427593818,1.84587806,0.399304245,2.548210353,0.106004509
1821,.,.,2,1,.,.,2,1,.,.,2,2,.,.,2,2,.,.,2,2,.,.,2,2,.,.,1,1,.,.,2,2,.,.,2,2,.,.,1,1,.,.,1,2,.,.,1,1,5,2,2,2,4,1,5,1,3,4,3,2,4,3,75,52,1,3,5,1,1,2,2,7,1,67,4,1,1,2,1,1,2,53,4,4,5,5,1,.,.,.,1,.,.,.,1,4,6,2,7,1,1138926447,2,2020-05-11T17:48:39.944,2020-05-11T18:04:35.665,2020-05-11T18:04:31.109,0.58826071,2,1,2,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,1,1,2,1,1,2,1,2,1,2,1,4,1,1,1,5,1,6,5,1,3,2,3,4,4,3,75,52,1,3,5,2,2.202889715,-1.576926214,-1.261631086,-1.019755939,-1.031234998,0.247301876,0.409131052,1.777369613,0.361981523,2.45355448,0.073047054,1,1,1,.,2,1,2,1,2,1,1,.,2.174386051,1.157648549,-1.608605404,-1.272384503,-1.048659663,-1.055216153,0.287231732,0.427593818,1.84587806,0.399304245,2.548210353,0.106004509
1822,.,.,1,2,.,.,1,1,.,.,1,2,.,.,2,1,.,.,1,2,.,.,1,1,.,.,2,2,.,.,2,2,.,.,1,2,.,.,2,2,.,.,2,1,.,.,1,2,3,2,2,3,1,4,7,2,2,2,2,2,1,2,68,93,2,2,3,1,1,2,2,7,1,26,1,4,4,6,4,1,2,51,3,2,1,10,3,1,.,.,.,.,.,1,.,2,2,1,1,3,1138885161,2,2020-05-11T18:08:35.293,2020-05-11T18:11:05.367,2020-05-11T18:11:03.104,2.857364893,1,2,1,1,1,2,2,1,1,2,1,1,2,2,2,2,1,2,2,2,2,1,1,2,2,1,2,1,3,0,1,0,4,0,7,0,2,3,2,2,2,2,2,1,2,68,93,2,2,3,2,-0.010064176,-1.576926214,-1.261631086,-1.019755939,-1.031234998,0.247301876,0.409131052,1.777369613,0.361981523,2.45355448,0.073047054,1,1,1,.,2,1,2,1,2,1,1,.,-0.092106608,0.494744815,-1.608605404,-1.272384503,-1.048659663,-1.055216153,0.287231732,0.427593818,1.84587806,0.399304245,2.548210353,0.106004509
1823,1,1,.,.,1,1,.,.,1,1,.,.,1,1,.,.,1,1,.,.,1,1,.,.,1,1,.,.,1,1,.,.,1,1,.,.,1,2,.,.,1,1,.,.,1,1,.,.,3,1,1,1,4,1,5,1,1,5,1,4,1,1,99,99,1,1,2,1,1,2,1,1,1,33,2,1,1,5,3,1,1,36,1,1,1,6,2,1,1,2,1,2,1,2,2,1,3,2,3,2,1138935959,1,2020-05-11T18:03:35.160,2020-05-11T18:11:04.539,2020-05-11T18:10:57.748,0.407779068,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,0,1,0,1,0,4,1,1,1,5,1,3,3,1,1,4,1,5,1,1,99,99,1,1,2,1,-0.096739701,-1.576926214,-1.261631086,-1.019755939,-1.031234998,0.247301876,0.409131052,1.777369613,0.361981523,2.45355448,0.073047054,1,1,1,.,2,1,2,1,2,1,1,.,-0.197569857,-0.187980722,-1.608605404,-1.272384503,-1.048659663,-1.055216153,0.287231732,0.427593818,1.84587806,0.399304245,2.548210353,0.106004509
1824,1,1,.,.,2,1,.,.,2,2,.,.,2,2,.,.,2,2,.,.,2,1,.,.,1,1,.,.,2,2,.,.,2,2,.,.,1,1,.,.,1,1,.,.,1,1,.,.,4,2,2,2,4,1,5,1,2,5,1,4,5,5,74,55,1,3,4,1,1,2,1,2,1,48,3,1,1,4,2,1,1,17,2,1,1,9,2,.,.,1,.,.,1,.,.,2,2,2,2,2,1138936229,1,2020-05-11T18:06:17.136,2020-05-11T18:16:07.945,2020-05-11T18:16:07.132,0.655862927,1,1,2,1,2,2,2,2,2,2,2,1,1,1,2,2,2,2,1,1,1,1,1,1,2,1,2,1,2,1,4,1,1,1,5,1,6,4,1,1,4,2,5,5,5,74,55,1,3,4,1,1.796231648,-1.576926214,-1.261631086,-1.019755939,-1.031234998,0.247301876,0.409131052,1.777369613,0.361981523,2.45355448,0.073047054,1,1,1,.,2,1,2,1,2,1,1,.,1.821132502,1.154625623,-1.608605404,-1.272384503,-1.048659663,-1.055216153,0.287231732,0.427593818,1.84587806,0.399304245,2.548210353,0.106004509
1825,.,.,1,2,.,.,1,1,.,.,2,2,.,.,2,2,.,.,2,1,.,.,1,1,.,.,1,1,.,.,2,2,.,.,2,2,.,.,1,1,.,.,1,1,.,.,1,1,4,2,2,2,4,1,5,3,2,2,2,4,1,3,30,42,2,4,6,1,1,2,2,6,1,53,3,1,1,4,2,1,2,31,2,2,3,6,2,2,2,2,1,2,2,2,1,1,5,1,2,1,1138935707,2,2020-05-11T18:01:21.156,2020-05-11T18:16:36.797,2020-05-11T18:16:32.149,1.692150235,1,2,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,1,1,1,1,1,1,2,1,2,1,2,1,4,1,1,1,5,1,6,4,3,2,4,2,2,1,3,30,42,2,4,6,2,1.121868203,-1.576926214,-1.261631086,-1.019755939,-1.031234998,0.247301876,0.409131052,1.777369613,0.361981523,2.45355448,0.073047054,1,1,1,.,2,1,2,1,2,1,1,.,1.137887009,1.230059232,-1.608605404,-1.272384503,-1.048659663,-1.055216153,0.287231732,0.427593818,1.84587806,0.399304245,2.548210353,0.106004509
1826,2,1,.,.,2,1,.,.,1,1,.,.,2,2,.,.,1,1,.,.,2,2,.,.,1,1,.,.,1,2,.,.,2,2,.,.,1,2,.,.,1,1,.,.,1,1,.,.,5,2,2,2,4,1,5,2,2,5,2,1,5,5,73,83,1,2,3,1,1,2,3,5,1,43,2,1,1,4,2,1,2,18,2,4,1,11,3,.,.,1,1,.,.,.,1,1,1,1,1,1,1138927981,1,2020-05-11T17:55:07.365,2020-05-11T18:17:33.522,2020-05-11T18:17:30.390,0.499535114,2,1,2,1,1,1,2,2,1,1,2,2,1,1,1,2,2,2,1,2,1,1,1,1,2,1,2,1,2,1,4,1,1,1,5,1,6,5,2,2,1,2,5,5,5,73,83,1,2,3,3,0.681526389,-1.576926214,-1.261631086,-1.019755939,-1.031234998,0.247301876,0.409131052,1.777369613,0.361981523,2.45355448,0.073047054,1,1,1,.,2,1,2,1,2,1,1,.,0.729010017,0.824338636,-1.608605404,-1.272384503,-1.048659663,-1.055216153,0.287231732,0.427593818,1.84587806,0.399304245,2.548210353,0.106004509
1827,1,1,.,.,1,1,.,.,1,2,.,.,1,1,.,.,2,2,.,.,1,1,.,.,2,2,.,.,1,1,.,.,1,1,.,.,1,1,.,.,1,2,.,.,1,1,.,.,3,1,1,2,3,6,7,2,3,3,2,2,4,4,47,57,1,4,6,2,2,4,5,3,2,27,1,1,1,5,3,5,2,48,3,1,2,97,4,2,2,2,2,1,2,2,1,4,6,2,7,11,1138926751,1,2020-05-11T17:52:07.713,2020-05-11T18:17:50.872,2020-05-11T18:17:46.089,0.24610059,1,1,1,1,1,2,1,1,2,2,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1,0,1,0,2,1,3,0,6,0,7,0,1,3,2,2,2,3,3,4,4,47,57,1,4,6,3,-0.383873411,-1.576926214,-1.261631086,-1.019755939,-1.031234998,0.247301876,0.409131052,1.777369613,0.361981523,2.45355448,0.073047054,1,1,1,.,2,1,2,1,2,1,1,.,-0.482934888,-0.245149019,-1.608605404,-1.272384503,-1.048659663,-1.055216153,0.287231732,0.427593818,1.84587806,0.399304245,2.548210353,0.106004509
1828,1,1,.,.,1,1,.,.,1,1,.,.,2,2,.,.,1,1,.,.,1,1,.,.,1,1,.,.,2,2,.,.,1,1,.,.,1,1,.,.,1,1,.,.,1,1,.,.,5,2,2,2,4,1,5,3,3,5,1,2,5,5,55,66,1,2,3,1,1,2,2,6,1,51,3,3,3,5,3,3,2,29,2,2,1,10,3,.,1,1,.,.,.,.,1,2,5,2,6,2,1138915279,1,2020-05-11T17:02:20.207,2020-05-11T18:18:54.989,2020-05-11T18:18:54.353,0.659235239,1,1,1,1,1,1,2,2,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,2,1,2,1,2,1,4,1,1,1,5,1,6,5,3,1,2,3,5,5,5,55,66,1,2,3,2,0.390366705,-1.576926214,-1.261631086,-1.019755939,-1.031234998,0.247301876,0.409131052,1.777369613,0.361981523,2.45355448,0.073047054,1,1,1,.,2,1,2,1,2,1,1,.,0.375093839,0.378638616,-1.608605404,-1.272384503,-1.048659663,-1.055216153,0.287231732,0.427593818,1.84587806,0.399304245,2.548210353,0.106004509
1829,1,1,.,.,1,1,.,.,2,2,.,.,2,2,.,.,1,1,.,.,2,2,.,.,1,1,.,.,2,2,.,.,1,1,.,.,2,2,.,.,1,1,.,.,1,1,.,.,5,2,2,2,4,1,5,3,1,3,2,4,3,3,100,50,2,3,5,1,1,2,2,7,1,63,3,1,1,2,1,1,2,21,3,4,6,7,2,.,.,.,1,.,1,.,.,1,4,2,6,11,1138936123,1,2020-05-11T18:05:08.848,2020-05-11T18:21:08.840,2020-05-11T18:21:08.076,1.550713897,1,1,1,1,2,2,2,2,1,1,2,2,1,1,2,2,1,1,2,2,1,1,1,1,2,1,2,1,2,1,4,1,1,1,5,1,6,5,3,2,4,1,3,3,3,100,50,2,3,5,2,0.886359459,-1.576926214,-1.261631086,-1.019755939,-1.031234998,0.247301876,0.409131052,1.777369613,0.361981523,2.45355448,0.073047054,1,1,1,.,2,1,2,1,2,1,1,.,0.926162102,0.938929725,-1.608605404,-1.272384503,-1.048659663,-1.055216153,0.287231732,0.427593818,1.84587806,0.399304245,2.548210353,0.106004509
1830,.,.,1,1,.,.,1,1,.,.,1,1,.,.,1,1,.,.,2,2,.,.,2,2,.,.,2,2,.,.,1,1,.,.,1,1,.,.,2,2,.,.,2,2,.,.,2,2,3,2,2,2,5,1,4,2,2,2,2,3,2,3,66,65,2,3,4,1,1,1,1,2,2,68,4,4,4,5,3,3,2,21,3,2,1,3,1,.,.,.,.,1,.,.,1,1,4,2,5,1,1138926379,2,2020-05-11T17:48:07.639,2020-05-11T18:22:50.723,2020-05-11T18:22:43.249,1.516236901,1,1,1,1,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,2,1,2,1,2,1,5,0,1,1,4,0,4,3,2,2,3,2,2,2,3,66,65,2,3,4,1,-0.842199728,-1.576926214,-1.261631086,-1.019755939,-1.031234998,0.247301876,0.409131052,1.777369613,0.361981523,2.45355448,0.073047054,1,1,1,.,2,1,2,1,2,1,1,.,-0.893004563,-0.887238552,-1.608605404,-1.272384503,-1.048659663,-1.055216153,0.287231732,0.427593818,1.84587806,0.399304245,2.548210353,0.106004509
1831,.,.,2,2,.,.,2,2,.,.,2,2,.,.,2,2,.,.,2,2,.,.,2,2,.,.,2,2,.,.,2,2,.,.,2,2,.,.,2,2,.,.,2,2,.,.,2,2,3,1,1,1,2,1,4,1,1,1,1,1,1,1,99,98,1,1,2,1,1,1,1,1,1,33,2,1,1,5,3,1,1,36,1,1,1,6,2,2,2,2,2,1,1,2,2,1,1,1,1,2,1138937477,2,2020-05-11T18:19:21.606,2020-05-11T18:22:52.636,2020-05-11T18:22:48.912,0.447103143,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,1,0,1,0,2,0,1,1,4,0,1,3,1,1,1,1,1,1,1,99,98,1,1,2,1,0.789469441,-1.576926214,-1.261631086,-1.019755939,-1.031234998,0.247301876,0.409131052,1.777369613,0.361981523,2.45355448,0.073047054,1,1,1,.,2,1,2,1,2,1,1,.,0.878600175,0.844420703,-1.608605404,-1.272384503,-1.048659663,-1.055216153,0.287231732,0.427593818,1.84587806,0.399304245,2.548210353,0.106004509
1832,.,.,1,1,.,.,2,2,.,.,2,2,.,.,1,1,.,.,2,2,.,.,2,2,.,.,1,1,.,.,2,2,.,.,1,1,.,.,1,1,.,.,1,1,.,.,1,1,5,3,3,3,4,1,4,3,3,3,3,3,3,3,52,51,7,3,5,1,1,2,2,7,1,33,2,4,4,3,2,5,2,24,3,2,4,1,1,.,.,.,.,1,.,.,1,1,1,1,2,1,1138934635,2,2020-05-11T18:17:30.178,2020-05-11T18:23:37.740,2020-05-11T18:23:34.469,0.107739165,1,1,2,2,2,2,1,1,2,2,2,2,1,1,2,2,1,1,1,1,1,1,1,1,3,0,3,0,3,0,4,1,1,1,4,0,2,5,3,3,3,3,3,3,3,52,51,7,3,5,2,1.023884166,-1.576926214,-1.261631086,-1.019755939,-1.031234998,0.247301876,0.409131052,1.777369613,0.361981523,2.45355448,0.073047054,1,1,1,.,2,1,2,1,2,1,1,.,1.063429648,1.05797261,-1.608605404,-1.272384503,-1.048659663,-1.055216153,0.287231732,0.427593818,1.84587806,0.399304245,2.548210353,0.106004509
1833,.,.,2,2,.,.,2,2,.,.,2,2,.,.,2,2,.,.,2,2,.,.,2,2,.,.,1,1,.,.,2,2,.,.,2,1,.,.,1,1,.,.,1,2,.,.,1,1,5,2,2,2,4,5,5,1,1,4,2,4,4,4,70,58,1,3,4,1,1,2,3,4,1,77,4,7,4,2,1,1,1,48,3,2,1,8,2,.,.,1,.,.,.,.,1,2,2,1,2,2,1138934951,2,2020-05-11T17:58:02.679,2020-05-11T18:25:37.789,2020-05-11T18:25:31.527,0.58826071,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,1,1,1,2,1,1,2,1,2,1,2,1,4,1,5,0,5,1,5,5,1,2,4,1,4,4,4,70,58,1,3,4,3,2.207957344,-1.576926214,-1.261631086,-1.019755939,-1.031234998,0.247301876,0.409131052,1.777369613,0.361981523,2.45355448,0.073047054,1,1,1,.,2,1,2,1,2,1,1,.,2.191418506,1.226373999,-1.608605404,-1.272384503,-1.048659663,-1.055216153,0.287231732,0.427593818,1.84587806,0.399304245,2.548210353,0.106004509
1834,.,.,2,2,.,.,2,1,.,.,2,1,.,.,2,1,.,.,1,1,.,.,2,1,.,.,2,2,.,.,2,2,.,.,1,1,.,.,2,1,.,.,2,2,.,.,2,2,3,1,2,1,3,4,7,1,5,5,5,3,2,5,47,50,1,3,4,3,2,4,1,2,2,57,3,3,3,5,3,3,2,48,3,1,4,1,1,2,2,2,2,1,1,2,2,1,3,1,2,1,1138926193,2,2020-05-11T17:46:14.786,2020-05-11T18:27:01.745,2020-05-11T18:26:39.008,1.440570354,2,2,2,1,2,1,2,1,1,1,2,1,2,2,2,2,1,1,2,1,2,2,2,2,1,0,2,1,1,0,3,0,4,0,7,0,1,3,1,5,3,5,5,2,5,47,50,1,3,4,1,0.471283581,-1.576926214,-1.261631086,-1.019755939,-1.031234998,0.247301876,0.409131052,1.777369613,0.361981523,2.45355448,0.073047054,1,1,1,.,2,1,2,1,2,1,1,.,0.51440686,-0.326167049,-1.608605404,-1.272384503,-1.048659663,-1.055216153,0.287231732,0.427593818,1.84587806,0.399304245,2.548210353,0.106004509
1835,1,2,.,.,1,2,.,.,1,2,.,.,1,2,.,.,1,2,.,.,1,2,.,.,2,1,.,.,1,2,.,.,1,2,.,.,1,2,.,.,2,1,.,.,2,1,.,.,5,2,2,2,4,1,5,1,5,5,4,1,5,5,15,100,1,1,1,1,1,1,1,1,1,40,2,1,1,5,3,6,2,41,4,2,4,12,3,2,2,2,1,2,2,2,1,4,6,2,7,9,1138937411,1,2020-05-11T18:18:35.546,2020-05-11T18:29:21.413,2020-05-11T18:29:20.775,0.447103143,1,2,1,2,1,2,1,2,1,2,1,2,2,1,1,2,1,2,1,2,2,1,2,1,2,1,2,1,2,1,4,1,1,1,5,1,6,5,1,4,1,5,5,5,5,15,100,1,1,1,1,-1.677321206,-1.576926214,-1.261631086,-1.019755939,-1.031234998,0.247301876,0.409131052,1.777369613,0.361981523,2.45355448,0.073047054,1,1,1,.,2,1,2,1,2,1,1,.,-1.597842584,2.204670582,-1.608605404,-1.272384503,-1.048659663,-1.055216153,0.287231732,0.427593818,1.84587806,0.399304245,2.548210353,0.106004509
1836,1,1,.,.,1,1,.,.,1,1,.,.,1,1,.,.,1,1,.,.,2,2,.,.,2,2,.,.,1,1,.,.,1,1,.,.,1,1,.,.,2,2,.,.,1,1,.,.,5,1,1,2,4,1,5,2,3,3,3,1,3,3,47,63,4,2,3,1,1,4,3,4,2,37,2,4,4,4,2,1,1,53,4,2,3,10,3,.,.,.,.,1,.,.,1,3,6,2,7,11,1138936715,1,2020-05-11T18:10:40.180,2020-05-11T18:29:58.505,2020-05-11T18:29:55.890,0.683128297,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,1,1,1,1,2,2,1,1,1,0,1,0,2,1,4,1,1,1,5,1,4,5,2,3,1,3,3,3,3,47,63,4,2,3,3,-0.472197422,-1.576926214,-1.261631086,-1.019755939,-1.031234998,0.247301876,0.409131052,1.777369613,0.361981523,2.45355448,0.073047054,1,1,1,.,2,1,2,1,2,1,1,.,-0.574871294,-0.58108851,-1.608605404,-1.272384503,-1.048659663,-1.055216153,0.287231732,0.427593818,1.84587806,0.399304245,2.548210353,0.106004509
1837,.,.,1,1,.,.,1,1,.,.,2,2,.,.,1,1,.,.,1,1,.,.,1,1,.,.,1,1,.,.,1,1,.,.,1,1,.,.,1,1,.,.,2,2,.,.,2,2,4,3,3,2,4,6,6,3,3,3,3,3,3,3,53,36,3,3,5,1,1,1,1,1,2,28,1,2,2,5,3,1,1,28,3,1,1,6,2,.,.,.,.,1,.,.,1,2,1,2,1,2,1138926799,2,2020-05-11T17:52:33.176,2020-05-11T18:32:07.971,2020-05-11T18:31:55.851,1.522696614,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,3,0,3,0,2,1,4,1,6,0,6,0,2,4,3,3,3,3,3,3,3,53,36,3,3,5,1,-0.203035581,-1.576926214,-1.261631086,-1.019755939,-1.031234998,0.247301876,0.409131052,1.777369613,0.361981523,2.45355448,0.073047054,1,1,1,.,2,1,2,1,2,1,1,.,-0.278202567,-0.265429354,-1.608605404,-1.272384503,-1.048659663,-1.055216153,0.287231732,0.427593818,1.84587806,0.399304245,2.548210353,0.106004509
1838,.,.,1,1,.,.,1,1,.,.,1,1,.,.,1,1,.,.,2,2,.,.,1,1,.,.,2,2,.,.,1,1,.,.,1,1,.,.,1,1,.,.,2,2,.,.,2,2,5,2,2,2,4,1,5,1,2,5,3,2,4,4,9,69,2,1,1,1,1,4,1,1,1,27,1,1,1,5,3,5,2,15,4,3,2,2,1,.,.,.,.,1,1,.,.,4,5,2,6,9,1138937725,2,2020-05-11T18:21:51.666,2020-05-11T18:33:04.419,2020-05-11T18:33:03.665,2.523281574,1,1,1,1,1,1,1,1,2,2,1,1,2,2,1,1,1,1,1,1,2,2,2,2,2,1,2,1,2,1,4,1,1,1,5,1,6,5,1,3,2,2,5,4,4,9,69,2,1,1,1,-1.364131044,-1.576926214,-1.261631086,-1.019755939,-1.031234998,0.247301876,0.409131052,1.777369613,0.361981523,2.45355448,0.073047054,1,1,1,.,2,1,2,1,2,1,1,.,-1.340655008,-1.352541284,-1.608605404,-1.272384503,-1.048659663,-1.055216153,0.287231732,0.427593818,1.84587806,0.399304245,2.548210353,0.106004509
1839,1,1,.,.,1,1,.,.,2,2,.,.,2,2,.,.,2,2,.,.,1,1,.,.,1,1,.,.,2,2,.,.,2,2,.,.,1,1,.,.,1,1,.,.,1,1,.,.,5,3,2,2,4,1,6,3,2,5,3,2,3,4,100,60,1,3,5,1,1,2,4,4,1,82,4,1,1,2,1,4,2,47,3,4,5,4,1,.,.,1,.,.,1,.,.,2,6,2,6,1,1138936623,1,2020-05-11T18:09:37.649,2020-05-11T18:33:19.257,2020-05-11T18:33:13.013,0.58826071,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,1,1,1,1,1,1,3,0,2,1,2,1,4,1,1,1,6,0,4,5,3,3,2,2,5,3,4,100,60,1,3,5,3,1.117245873,-1.576926214,-1.261631086,-1.019755939,-1.031234998,0.247301876,0.409131052,1.777369613,0.361981523,2.45355448,0.073047054,1,1,1,.,2,1,2,1,2,1,1,.,1.152215607,1.156939915,-1.608605404,-1.272384503,-1.048659663,-1.055216153,0.287231732,0.427593818,1.84587806,0.399304245,2.548210353,0.106004509
